6427284395954796,0,8
6427284400897841,17,4
6427284404450576,7,4
6427284406181397,26,4
6427284406289453,25,8
6427284406897088,2,4
6427284407841777,24,4
6427284407716449,20,8
6427284408439556,6,4
6427284410280040,8,4
6427284410629380,9,4
6427284410992265,27,4
6427284410991568,1,4
6427284411207957,21,4
6427284411407801,29,4
6427284411988281,18,4
6427284413296757,19,4
6427284413423156,12,4
6427284413859889,28,8
6427284413873485,23,8
6427284413938852,15,4
6427284414236993,16,4
6427284414364589,30,8
6427284415462328,3,4
6427284415504153,22,4
6427284415672016,14,4
6427284416024224,10,4
6427284416214868,4,8
6427284416214372,5,8
6427284419097880,11,8
6427284420623636,13,8
6427284422536125,31,4
6427284468319480,0,8
6427284470952048,1,4
6427284473764173,17,8
6427284475298752,3,4
6427284475421473,27,4
6427284476147988,2,4
6427284476640528,12,8
6427284476735092,8,4
6427284479115245,19,4
6427284479261353,25,8
6427284480643905,26,8
6427284480667345,30,4
6427284481132705,21,8
6427284481879412,7,8
6427284482191433,24,4
6427284483071468,15,4
6427284483140520,13,4
6427284484085568,9,8
6427284484659873,31,8
6427284485566360,6,4
6427284486002520,4,4
6427284485132609,18,4
6427284486937816,14,4
6427284487694473,28,4
6427284487974021,23,4
6427284488842972,5,4
6427284488955444,11,4
6427284489425245,16,4
6427284489661929,22,4
6427284490652056,10,8
6427284492166765,20,8
6427284521628640,0,4
6427284528137360,3,4
6427284531707617,17,4
6427284534062728,2,4
6427284535919192,1,8
6427284539229664,15,8
6427284541019132,8,4
6427284541216724,4,4
6427284541774545,24,4
6427284541785329,26,4
6427284542620001,27,8
6427284543162920,5,4
6427284543499489,23,8
6427284544560360,6,8
6427284546430597,25,8
6427284546659732,14,8
6427284547849401,21,8
6427284547854740,9,8
6427284549458505,16,4
6427284548923725,22,8
6427284551117377,30,4
6427284551336496,13,4
6427284553099297,31,4
6427284553344036,12,8
6427284554407589,19,8
6427284554639317,28,8
6427284554823049,18,8
6427284555755048,7,8
6427284561485257,20,4
6427284562829776,11,4
6427284565677952,10,8
6427284575431332,0,8
6427284585588968,3,8
6427284596841052,1,8
6427284597273749,23,8
6427284597380620,8,8
6427284597749528,2,8
6427284598962636,5,8
6427284601164576,9,4
6427284602041708,15,4
6427284602506165,25,4
6427284604625505,21,8
6427284604762424,4,4
6427284605206585,22,4
6427284605658649,17,4
6427284605919089,28,8
6427284606369789,24,8
6427284606520877,30,8
6427284606788685,29,8
6427284606877329,29,8
6427284608366137,31,8
6427284608467473,26,8
6427284608812437,19,4
6427284609765852,7,8
6427284610958508,6,8
6427284611414284,12,8
6427284612478004,13,4
6427284613156381,18,4
6427284614179752,14,8
6427284616150916,11,4
6427284619043033,20,8
6427284624454228,10,4
6427284625278153,16,8
6427284625637396,0,8
6427284638755056,3,4
6427284651228085,28,8
6427284651709732,5,8
6427284652309616,2,4
6427284652853449,23,8
