3496531612631108,5,4
3496531612842444,11,4
3496531612918928,13,4
3496531612950948,2,4
3496531613061552,8,4
3496531613140924,1,4
3496531613224864,15,4
3496531613223068,14,4
3496531613252436,6,4
3496531632968367,17,4
3496531633005690,18,4
3496531633161447,19,4
3496531633682037,20,4
3496531633717805,21,4
3496531633923333,22,4
3496531634018009,23,4
3496531634241909,24,4
3496531635345263,26,4
3496531635461564,7,4
3496531635634506,27,4
3496531635829570,28,4
3496531636001193,29,4
3496531636437777,30,4
3496531636529941,31,4
3496531664781173,0,1
3496531684772910,2,8
3496531685079959,3,8
3496531688041334,0,8
3496531688298270,5,8
3496531688429036,1,8
3496531688909020,1,8
3496531689250053,17,8
3496531689324060,10,8
3496531689531697,26,8
3496531690048081,24,8
3496531690114889,29,8
3496531690360253,16,8
3496531690623629,28,8
3496531691044904,6,8
3496531691239808,11,8
3496531691275585,23,8
3496531691600372,9,8
3496531691782061,31,8
3496531692041456,14,8
3496531692204485,23,8
3496531692212549,22,8
3496531692284513,21,8
3496531692353249,18,8
3496531692736820,12,8
3496531692807568,10,8
3496531692873480,3,8
3496531692879128,2,8
3496531692895144,15,8
3496531692933972,13,8
3496531692976940,5,8
3496531693031384,8,8
3496531693046208,9,8
3496531693337616,7,8
3496531693691569,18,8
3496531693764777,20,8
3496531693823840,6,8
3496531694173485,21,8
3496531695042865,19,8
3496531695091416,14,8
3496531695108672,12,8
3496531695269008,13,8
3496531695697733,25,8
3496531697202672,15,8
3496531697330097,24,8
3496531697917528,0,8
3496531698713509,26,8
3496531698935233,27,8
3496531701648729,31,8
3496531701752581,30,8
3496531702045621,28,8
3496531702088745,29,8
3496531706999448,1,8
3496531708057929,27,8
3496531708213221,26,8
3496531708412665,25,8
3496531708453153,16,8
3496531708458557,17,8
3496531708515069,24,8
3496531708753009,29,8
3496531709516976,7,8
3496531709607352,6,8
3496531709737893,28,8
3496531709845941,23,8
3496531710026009,22,8
3496531710148528,9,8
3496531710392613,31,8
3496531710495209,21,8
3496531710746528,8,8
3496531711042112,3,8
3496531711050536,2,8
3496531711067941,20,8
3496531711080840,14,8
3496531711156293,18,8
3496531711312804,10,8
3496531711320000,11,8
3496531711505580,13,8
3496531711511580,12,8
3496531711551073,19,8
3496531711583308,15,8
3496531712372548,5,8
3496531715850856,0,8
3496531721400696,4,8
3496531723274772,1,8
3496531725050881,16,4
3496531725657889,27,4
3496531725685009,26,4
3496531725758761,25,4
3496531725922688,7,4
3496531726412652,6,4
3496531726496029,24,4
3496531726813229,23,4
3496531726987769,29,4
3496531727761985,28,4
3496531728039977,31,4
3496531728287741,30,4
3496531728652729,22,4
3496531729717760,4,8
3496531729892220,9,4
3496531731279077,21,4
3496531732155620,2,8
3496531732305956,3,8
3496531732340892,0,8
3496531733203772,8,4
3496531734031529,18,4
3496531734659437,20,4
3496531736581820,10,8
3496531737018348,14,4
3496531737026812,11,4
3496531738446324,5,8
3496531738719528,13,4
3496531739094501,19,4
3496531739264188,12,4
3496531740140712,15,4
3496531747497912,4,8
3496531760526408,4,8
3496531763570940,0,8
3496531764034575,9,8
3496531764043831,8,8
3496531764502623,26,8
3496531764514234,27,8
3496531764670000,0,8
3496531765017351,22,8
3496531765026345,23,8
3496531765261002,29,8
3496531765483344,24,8
3496531765777480,0,8
3496531765842796,19,8
3496531766158773,16,8
3496531766154877,17,8
3496531766492054,6,8
3496531766836049,26,8
3496531766846386,27,8
3496531766922800,21,8
3496531766936368,0,8
3496531767236204,29,8
3496531767244042,28,8
3496531767266832,18,8
3496531767718002,30,8
3496531767725945,31,8
3496531767936357,22,8
3496531767951369,23,8
3496531767979388,0,8
3496531768635045,17,8
3496531768725100,5,8
3496531768775441,16,8
3496531768792420,4,8
3496531769244717,14,8
3496531769439277,20,8
3496531769711721,30,8
3496531769729114,21,8
3496531769964802,18,8
3496531769976599,19,8
3496531770211688,4,8
3496531770223628,5,8
3496531770307244,13,8
3496531770587889,26,8
3496531770598043,27,8
3496531771367093,11,8
3496531771374700,10,8
3496531771687238,14,8
3496531772686654,19,8
3496531772700430,18,8
3496531772820592,1,8
3496531773498451,17,8
3496531773512164,16,8
3496531773994350,12,8
3496531774005150,13,8
3496531774142217,31,8
3496531774150506,30,8
3496531774170787,7,8
3496531774659930,24,8
3496531774671716,25,8
3496531774869058,26,8
3496531775122943,16,8
3496531775237136,3,8
3496531775617530,6,8
3496531775970760,4,8
3496531775986232,5,8
3496531776170706,15,8
3496531776283146,19,8
3496531776435821,0,4
3496531776573901,28,8
3496531776584616,29,8
3496531776850923,12,8
3496531776862074,13,8
3496531777065758,16,8
3496531777238637,23,8
3496531777246971,22,8
3496531777262360,17,8
3496531777365622,7,8
3496531777925797,14,8
3496531778118819,24,8
3496531778127896,25,8
3496531778262747,27,8
3496531778772522,12,8
